# T current_km best_km
7.917614769 48393.43624 48337.03551
7.52173403 48393.43624 48337.03551
7.145647329 48442.75192 48337.03551
6.788364962 48349.07577 48337.03551
6.448946714 48337.03551 48337.03551
6.126499379 48337.03551 48337.03551
5.82017441 48337.03551 48337.03551
5.529165689 48345.58719 48337.03551
5.252707405 48337.03551 48337.03551
4.990072034 48337.03551 48337.03551
4.740568433 48337.03551 48337.03551
4.503540011 48341.98188 48337.03551
4.278363011 48337.03551 48337.03551
4.06444486 48337.03551 48337.03551
3.861222617 48341.98188 48337.03551
3.668161486 48349.07577 48337.03551
3.484753412 48349.07577 48337.03551
3.310515741 48337.03551 48337.03551
3.144989954 48345.58719 48337.03551
2.987740457 48341.98188 48337.03551
2.838353434 48345.58719 48337.03551
2.696435762 48337.03551 48337.03551
2.561613974 48341.98188 48337.03551
2.433533275 48341.98188 48337.03551
2.311856611 48337.03551 48337.03551
2.196263781 48337.03551 48337.03551
2.086450592 48337.03551 48337.03551
1.982128062 48337.03551 48337.03551
1.883021659 48337.03551 48337.03551
1.788870576 48337.03551 48337.03551
1.699427047 48337.03551 48337.03551
1.614455695 48337.03551 48337.03551
1.53373291 48337.03551 48337.03551
1.457046265 48337.03551 48337.03551
1.384193951 48337.03551 48337.03551
1.314984254 48337.03551 48337.03551
1.249235041 48337.03551 48337.03551
1.186773289 48337.03551 48337.03551
1.127434625 48337.03551 48337.03551
1.071062893 48337.03551 48337.03551
1.017509749 48337.03551 48337.03551
0.9666342614 48337.03551 48337.03551
0.9183025483 48337.03551 48337.03551
0.8723874209 48337.03551 48337.03551
0.8287680498 48337.03551 48337.03551
0.7873296473 48337.03551 48337.03551
0.747963165 48337.03551 48337.03551
0.7105650067 48337.03551 48337.03551
0.6750367564 48337.03551 48337.03551
0.6412849186 48337.03551 48337.03551
0.6092206726 48337.03551 48337.03551
0.578759639 48337.03551 48337.03551
0.5498216571 48337.03551 48337.03551
0.5223305742 48337.03551 48337.03551
0.4962140455 48337.03551 48337.03551
0.4714033432 48337.03551 48337.03551
0.4478331761 48337.03551 48337.03551
0.4254415173 48337.03551 48337.03551
0.4041694414 48337.03551 48337.03551
0.3839609693 48337.03551 48337.03551
0.3647629209 48337.03551 48337.03551
0.3465247748 48337.03551 48337.03551
0.3291985361 48337.03551 48337.03551
0.3127386093 48337.03551 48337.03551
0.2971016788 48337.03551 48337.03551
0.2822465949 48337.03551 48337.03551
0.2681342651 48337.03551 48337.03551
0.2547275519 48337.03551 48337.03551
0.2419911743 48337.03551 48337.03551
0.2298916156 48337.03551 48337.03551
0.2183970348 48337.03551 48337.03551
0.207477183 48337.03551 48337.03551
0.1971033239 48337.03551 48337.03551
0.1872481577 48337.03551 48337.03551
0.1778857498 48337.03551 48337.03551
0.1689914623 48337.03551 48337.03551
0.1605418892 48337.03551 48337.03551
0.1525147947 48337.03551 48337.03551
0.144889055 48337.03551 48337.03551
0.1376446023 48337.03551 48337.03551
0.1307623721 48337.03551 48337.03551
0.1242242535 48337.03551 48337.03551
0.1180130409 48337.03551 48337.03551
0.1121123888 48337.03551 48337.03551
0.1065067694 48337.03551 48337.03551
0.1011814309 48337.03551 48337.03551
0.09612235936 48337.03551 48337.03551
0.09131624139 48337.03551 48337.03551
0.08675042932 48337.03551 48337.03551
0.08241290786 48337.03551 48337.03551
0.07829226247 48337.03551 48337.03551
0.07437764934 48337.03551 48337.03551
0.07065876687 48337.03551 48337.03551
0.06712582853 48337.03551 48337.03551
0.0637695371 48337.03551 48337.03551
0.06058106025 48337.03551 48337.03551
0.05755200724 48337.03551 48337.03551
0.05467440687 48337.03551 48337.03551
0.05194068653 48337.03551 48337.03551
0.0493436522 48337.03551 48337.03551
0.04687646959 48337.03551 48337.03551
0.04453264611 48337.03551 48337.03551
0.04230601381 48337.03551 48337.03551
0.04019071312 48337.03551 48337.03551
0.03818117746 48337.03551 48337.03551
0.03627211859 48337.03551 48337.03551
0.03445851266 48337.03551 48337.03551
0.03273558703 48337.03551 48337.03551
0.03109880768 48337.03551 48337.03551
0.02954386729 48337.03551 48337.03551
0.02806667393 48337.03551 48337.03551
0.02666334023 48337.03551 48337.03551
0.02533017322 48337.03551 48337.03551
0.02406366456 48337.03551 48337.03551
0.02286048133 48337.03551 48337.03551
0.02171745726 48337.03551 48337.03551
0.0206315844 48337.03551 48337.03551
0.01960000518 48337.03551 48337.03551
0.01862000492 48337.03551 48337.03551
0.01768900468 48337.03551 48337.03551
0.01680455444 48337.03551 48337.03551
0.01596432672 48337.03551 48337.03551
0.01516611038 48337.03551 48337.03551
0.01440780486 48337.03551 48337.03551
0.01368741462 48337.03551 48337.03551
0.01300304389 48337.03551 48337.03551
0.0123528917 48337.03551 48337.03551
0.01173524711 48337.03551 48337.03551
0.01114848476 48337.03551 48337.03551
0.01059106052 48337.03551 48337.03551
0.01006150749 48337.03551 48337.03551
0.009558432117 48337.03551 48337.03551
0.009080510511 48337.03551 48337.03551
0.008626484986 48337.03551 48337.03551
0.008195160736 48337.03551 48337.03551
0.0077854027 48337.03551 48337.03551
0.007396132565 48337.03551 48337.03551
0.007026325936 48337.03551 48337.03551
0.00667500964 48337.03551 48337.03551
0.006341259158 48337.03551 48337.03551
0.0060241962 48337.03551 48337.03551
0.00572298639 48337.03551 48337.03551
0.00543683707 48337.03551 48337.03551
0.005164995217 48337.03551 48337.03551
0.004906745456 48337.03551 48337.03551
0.004661408183 48337.03551 48337.03551
0.004428337774 48337.03551 48337.03551
0.004206920885 48337.03551 48337.03551
0.003996574841 48337.03551 48337.03551
0.003796746099 48337.03551 48337.03551
0.003606908794 48337.03551 48337.03551
0.003426563354 48337.03551 48337.03551
0.003255235187 48337.03551 48337.03551
0.003092473427 48337.03551 48337.03551
0.002937849756 48337.03551 48337.03551
0.002790957268 48337.03551 48337.03551
0.002651409405 48337.03551 48337.03551
0.002518838934 48337.03551 48337.03551
0.002392896988 48337.03551 48337.03551
0.002273252138 48337.03551 48337.03551
0.002159589531 48337.03551 48337.03551
0.002051610055 48337.03551 48337.03551
0.001949029552 48337.03551 48337.03551
0.001851578075 48337.03551 48337.03551
0.001758999171 48337.03551 48337.03551
0.001671049212 48337.03551 48337.03551
0.001587496752 48337.03551 48337.03551
0.001508121914 48337.03551 48337.03551
0.001432715818 48337.03551 48337.03551
0.001361080027 48337.03551 48337.03551
0.001293026026 48337.03551 48337.03551
0.001228374725 48337.03551 48337.03551
0.001166955989 48337.03551 48337.03551
0.001108608189 48337.03551 48337.03551
0.00105317778 48337.03551 48337.03551
0.001000518891 48337.03551 48337.03551
